,bear,video,body_length,limb_length,L1_swing_start,L1_stance_start,L1_swing,L1_stance,L1_period,L1_duty_factor,L1_step_length,L1_pull_back,L1_stride_length,L1_stride_speed,L1_AEP,L1_PEP,R1_swing_start,R1_stance_start,R1_swing,R1_stance,R1_period,R1_duty_factor,R1_step_length,R1_pull_back,R1_stride_length,R1_stride_speed,R1_AEP,R1_PEP,L2_swing_start,L2_stance_start,L2_swing,L2_stance,L2_period,L2_duty_factor,L2_step_length,L2_pull_back,L2_stride_length,L2_stride_speed,L2_AEP,L2_PEP,R2_swing_start,R2_stance_start,R2_swing,R2_stance,R2_period,R2_duty_factor,R2_step_length,R2_pull_back,R2_stride_length,R2_stride_speed,R2_AEP,R2_PEP,L3_swing_start,L3_stance_start,L3_swing,L3_stance,L3_period,L3_duty_factor,L3_step_length,L3_pull_back,L3_stride_length,L3_stride_speed,L3_AEP,L3_PEP,R3_swing_start,R3_stance_start,R3_swing,R3_stance,R3_period,R3_duty_factor,R3_step_length,R3_pull_back,R3_stride_length,R3_stride_speed,R3_AEP,R3_PEP,L4_swing_start,L4_stance_start,L4_swing,L4_stance,L4_period,L4_duty_factor,L4_step_length,L4_pull_back,L4_stride_length,L4_stride_speed,L4_AEP,L4_PEP,R4_swing_start,R4_stance_start,R4_swing,R4_stance,R4_period,R4_duty_factor,R4_step_length,R4_pull_back,R4_stride_length,R4_stride_speed,R4_AEP,R4_PEP
79,08082019-Bear17,2,360.48839440403634,38.09320805603014,,,,,,,,,,,,,,,,,,,,,,,,,170.0,,,,,,,,,,,"(1040.0, 1699.0)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,135.0,0.3,0.14,0.44,0.31818181818181823,95.17543012773834,6.050000000000002,110.54863183232979,236.36901763979142,"(1110.0, 1114.0)","(1114.0, 941.0)",132.0,,,,,,,,,,,"(1022.0, 1070.0)"
80,08082019-Bear17,2,360.48839440403634,38.09320805603014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.0,,,,,,,,,,,"(1110.0, 1125.0)",,,,,,,,,,,,
81,08082019-Bear17,4,376.0045544936923,37.98585262963042,,5.0,,,,,,,,,"(1404.0, 1308.0)",,24.0,34.0,0.2,0.44,0.64,0.6875,120.08781162132985,44.42760965885965,142.11088980088758,221.73373859220916,"(1215.0, 1104.0)","(1428.0, 1152.0)",16.0,25.0,0.18,0.48,0.66,0.7272727272727272,107.49088333435542,27.461473012203847,147.32199428462818,210.2974084481309,"(1365.0, 1290.0)","(1551.0, 1350.0)",15.0,25.0,0.2,0.4,0.6,0.6666666666666667,96.84530189947263,21.513367937168738,139.87095838665007,209.59618913520356,"(1425.0, 1137.0)","(1587.0, 1206.0)",6.0,16.0,0.2,0.5,0.7,0.7142857142857143,89.84549237440909,36.33748065014965,131.50406837813043,210.94782457725793,"(1569.0, 1362.0)","(1731.0, 1383.0)",,11.0,,,,,,,,,"(1647.0, 1224.0)",,,11.0,,,,,,,,,"(1893.0, 1404.0)",,10.0,31.0,0.42,0.14,0.56,0.25,113.65853465534386,0.0,138.85512233979705,200.3788066019061,"(1779.0, 1290.0)","(1983.0, 1323.0)"
82,08082019-Bear17,4,376.0045544936923,37.98585262963042,29.0,41.0,0.24,0.46,0.7,0.6571428571428573,125.33485149789743,35.61860468912279,136.56179919728652,250.45682751520192,"(1125.0, 1212.0)","(1344.0, 1275.0)",56.0,66.0,0.2,0.34,0.54,0.6296296296296297,98.07442327130964,36.33748065014965,155.00342738146148,239.13504759372756,"(966.0, 1035.0)","(1140.0, 1074.0)",49.0,58.0,0.18,0.38,0.56,0.6785714285714285,121.35074165409952,4.95,131.72126821436242,235.73270017357044,"(1107.0, 1218.0)","(1323.0, 1263.0)",45.0,55.0,0.2,0.38,0.58,0.6551724137931035,120.12181317312857,34.689263468687265,142.7130775367135,235.2966509992493,"(1182.0, 1062.0)","(1386.0, 1140.0)",41.0,49.0,0.16,0.38,0.54,0.7037037037037037,98.73840438248942,30.69177414226816,159.93939477189474,197.26681811917638,"(1341.0, 1290.0)","(1518.0, 1320.0)",34.0,44.0,0.2,1.0,1.2,0.8333333333333334,101.7797253877215,211.36107139206123,299.4147666699156,256.14888248829044,"(1416.0, 1131.0)","(1590.0, 1194.0)",21.0,36.0,0.3,0.28,0.58,0.4827586206896553,84.58563707864356,41.3817894731487,173.24214267896832,187.15419955591432,"(1722.0, 1350.0)","(1866.0, 1404.0)",38.0,63.0,0.5,0.08,0.58,0.13793103448275865,138.85512233979705,0.0,129.66942584896412,221.31222799297657,"(1542.0, 1203.0)","(1779.0, 1290.0)"
83,08082019-Bear17,4,376.0045544936923,37.98585262963042,64.0,72.0,0.16,0.34,0.5,0.68,100.96058636913715,21.450000000000006,144.46689932299373,240.35692209711792,"(882.0, 1161.0)","(1062.0, 1197.0)",83.0,93.0,0.2,0.38,0.58,0.6551724137931035,119.25745259731151,9.9,125.44341353773821,261.10496474776846,"(690.0, 978.0)","(900.0, 1032.0)",77.0,88.0,0.22,0.4,0.62,0.6451612903225807,126.88918393622052,45.63674506359979,151.67440456451448,260.43958726742176,"(873.0, 1167.0)","(1098.0, 1218.0)",74.0,82.0,0.16,0.38,0.54,0.7037037037037037,108.46161763499565,29.74579802257791,127.50988196998695,276.3040070664695,"(927.0, 1014.0)","(1119.0, 1059.0)",68.0,79.0,0.22,0.44,0.66,0.6666666666666666,130.4439534819457,56.12425946059335,129.37515217382358,289.79518629542486,"(1071.0, 1182.0)","(1296.0, 1257.0)",94.0,103.0,0.18,0.4,0.58,0.6896551724137931,88.05498282323381,21.513367937168738,124.26592453283402,214.8927849809316,"(885.0, 1011.0)","(1041.0, 1047.0)",50.0,69.0,0.38,0.14,0.52,0.2692307692307693,133.28282897657897,25.240146592284287,146.0692729495153,253.86598480230663,"(1422.0, 1254.0)","(1647.0, 1344.0)",67.0,87.0,0.4,0.1,0.5,0.2,129.66942584896412,0.0,99.27461911284273,240.35692209711792,"(1314.0, 1143.0)","(1542.0, 1203.0)"
84,08082019-Bear17,4,376.0045544936923,37.98585262963042,89.0,101.0,0.24,0.36,0.6,0.6,123.75,44.824156433780225,128.79515712945113,226.1195756673889,"(627.0, 1098.0)","(843.0, 1161.0)",112.0,123.0,0.22,0.42,0.64,0.65625,115.54713324007652,16.58229477484947,131.39015374068182,179.0822858015014,"(462.0, 972.0)","(672.0, 978.0)",108.0,119.0,0.22,0.48,0.7,0.6857142857142857,106.22976277861116,11.898319209031165,119.36013781828504,191.85752845403232,"(600.0, 1128.0)","(792.0, 1149.0)",101.0,111.0,0.2,0.42,0.62,0.6774193548387096,98.84863428495106,28.05,133.6907345331007,209.2796475142379,"(699.0, 972.0)","(873.0, 1017.0)",101.0,107.0,0.12,0.5,0.62,0.8064516129032259,74.10318819052256,40.45024721803317,131.8452217564217,209.2796475142379,"(837.0, 1158.0)","(969.0, 1185.0)",123.0,134.0,0.22,0.46,0.68,0.6764705882352939,103.64837191196013,27.659040113496353,140.28881815739985,189.6531646997298,"(663.0, 969.0)","(846.0, 1014.0)",76.0,95.0,0.38,0.26,0.64,0.40625,123.66196868884144,16.5,80.9173189125789,252.3008501653148,"(1164.0, 1191.0)","(1377.0, 1263.0)",92.0,108.0,0.32,0.14,0.46,0.3043478260869565,99.27461911284273,0.0,116.16984333294077,241.9268556757692,"(1140.0, 1095.0)","(1314.0, 1143.0)"
85,08082019-Bear17,4,376.0045544936923,37.98585262963042,119.0,130.0,0.22,0.44,0.66,0.6666666666666666,84.15,23.33452377915607,138.75705387474906,190.41074024329612,"(393.0, 1107.0)","(546.0, 1107.0)",144.0,,,,,,,,,,,"(432.0, 975.0)",143.0,,,,,,,,,,,"(582.0, 1116.0)",132.0,,,,,,,,,,,"(648.0, 972.0)",132.0,,,,,,,,,,,"(765.0, 1143.0)",157.0,,,,,,,,,,,"(615.0, 984.0)",108.0,120.0,0.24,0.12,0.36,0.3333333333333333,65.27413346801319,0.0,84.13382197428095,183.33333333333331,"(1023.0, 1149.0)","(1134.0, 1191.0)",115.0,135.0,0.4,0.1,0.5,0.2,116.16984333294077,0.0,104.52460236709824,205.55583183164615,"(933.0, 1053.0)","(1140.0, 1095.0)"
86,08082019-Bear17,4,376.0045544936923,37.98585262963042,152.0,,,,,,,,,,,"(351.0, 1101.0)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.0,141.0,0.3,0.12,0.42,0.2857142857142857,84.13382197428095,0.0,101.99349243946892,205.64110801618062,"(873.0, 1119.0)","(1023.0, 1149.0)",140.0,,,,,,,,,,,"(933.0, 1053.0)"
87,08082019-Bear17,4,376.0045544936923,37.98585262963042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.0,,,,,,,,,,,"(873.0, 1119.0)",,,,,,,,,,,,
88,08082019-Bear1,3,295.133300391535,34.0156214113457,28.0,42.0,0.28,0.82,1.1,0.7454545454545454,57.4664467319844,8.885521931771931,36.89512162874653,61.66441437328341,"(1197.0, 396.0)","(1263.0, 477.0)",11.0,26.0,0.3,0.8,1.1,0.7272727272727273,63.04641147599124,8.885521931771931,60.06090658656429,76.48529270389176,"(1308.0, 357.0)","(1386.0, 441.0)",12.0,24.0,0.24,0.88,1.12,0.7857142857142857,69.08359067101247,5.2177581392778265,70.00357133746822,75.11948390560799,"(1296.0, 519.0)","(1377.0, 615.0)",,12.0,,,,,,,,,"(1431.0, 468.0)",,,13.0,,,,,,,,,"(1413.0, 642.0)",,38.0,51.0,0.26,2.1,2.36,0.8898305084745763,47.85,24.529013433075534,67.1856011359577,25.03317606224361,"(1431.0, 465.0)","(1491.0, 528.0)",26.0,38.0,0.24,1.36,1.6,0.85,46.66904755831214,39.737262110014576,56.196975007557135,48.86210067948881,"(1500.0, 684.0)","(1560.0, 744.0)",,27.0,,,,,,,,,"(1596.0, 684.0)",
89,08082019-Bear1,3,295.133300391535,34.0156214113457,83.0,97.0,0.28,1.04,1.32,0.7878787878787878,45.63674506359979,12.012181317312855,46.93082675598205,29.63317397782425,"(1185.0, 330.0)","(1203.0, 411.0)",66.0,77.0,0.22,1.1,1.32,0.8333333333333334,56.002857069974574,22.013745705808454,29.51609730299723,23.58495283014151,"(1242.0, 270.0)","(1314.0, 342.0)",68.0,84.0,0.32,1.72,2.04,0.8431372549019608,65.37832209532453,14.94138547792674,88.99299129706789,31.126572860857717,"(1206.0, 429.0)","(1293.0, 510.0)",51.0,65.0,0.28,1.14,1.42,0.8028169014084506,52.51564052737052,3.3000000000000003,36.03654395193857,33.029445304029046,"(1335.0, 357.0)","(1401.0, 426.0)",55.0,70.0,0.3,1.86,2.16,0.8611111111111109,47.191153832047796,26.088790696389125,65.7106155807416,36.03256682382732,"(1320.0, 534.0)","(1371.0, 603.0)",156.0,,,,,,,,,,,"(1401.0, 432.0)",106.0,144.0,0.76,0.08,0.84,0.09523809523809523,16.5,0.0,72.37465025822232,38.139529683647076,"(1434.0, 606.0)","(1452.0, 630.0)",41.0,72.0,0.62,0.68,1.3,0.5230769230769231,30.33488091290289,3.3000000000000003,31.6954649752926,25.03314371036264,"(1524.0, 606.0)","(1545.0, 657.0)"
90,08082019-Bear1,3,295.133300391535,34.0156214113457,149.0,163.0,0.28,0.42,0.7,0.6,58.89367538199666,0.0,51.679517219107225,28.481465509187213,"(1170.0, 246.0)","(1191.0, 351.0)",132.0,150.0,0.36,0.96,1.32,0.7272727272727272,22.981840657353803,20.674440742133754,67.97118874935174,39.25079617026896,"(1266.0, 222.0)","(1281.0, 261.0)",170.0,,,,,,,,,,,"(1233.0, 426.0)",122.0,137.0,0.3,0.64,0.94,0.6808510638297873,32.87601709453261,21.450000000000006,40.81874569361485,36.186831288665644,"(1317.0, 294.0)","(1335.0, 351.0)",163.0,,,,,,,,,,,"(1293.0, 495.0)",,,,,,,,,,,,,148.0,,,,,,,,,,,"(1434.0, 606.0)",106.0,122.0,0.32,0.84,1.16,0.7241379310344828,29.19147992137432,7.379024325749308,15.653274417833481,42.2914024708199,"(1479.0, 570.0)","(1518.0, 606.0)"
91,08082019-Bear1,3,295.133300391535,34.0156214113457,184.0,,,,,,,,,,,"(1170.0, 246.0)",198.0,,,,,,,,,,,"(1284.0, 189.0)",,,,,,,,,,,,,169.0,,,,,,,,,,,"(1332.0, 330.0)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.0,,,,,,,,,,,"(1473.0, 558.0)"
92,08082019-Bear1,4,289.03271873613204,36.33748065014965,,15.0,,,,,,,,,"(828.0, 978.0)",,29.0,43.0,0.28,0.82,1.1,0.7454545454545454,52.82577495882101,29.74579802257791,68.66855175405989,65.74382100243339,"(879.0, 858.0)","(939.0, 933.0)",29.0,41.0,0.24,0.66,0.9,0.7333333333333334,64.4345598262299,0.0,71.40898052766192,57.275164289982136,"(858.0, 1008.0)","(933.0, 1098.0)",15.0,26.0,0.22,0.64,0.86,0.7441860465116279,48.52795586051406,14.193836690620337,79.62852817929011,78.75632555913201,"(981.0, 951.0)","(1032.0, 1023.0)",21.0,29.0,0.16,1.12,1.28,0.8750000000000001,57.18148738883943,46.66904755831214,122.51180555358737,77.74019489834095,"(960.0, 1107.0)","(1035.0, 1179.0)",42.0,59.0,0.34,0.54,0.88,0.6136363636363636,77.14522020190233,5.2177581392778265,53.72010796712903,86.27037802745504,"(993.0, 963.0)","(1086.0, 1068.0)",,12.0,,,,,,,,,"(1161.0, 1257.0)",,7.0,52.0,0.9,0.42,1.32,0.3181818181818182,89.43547953692652,0.0,114.7195057520734,64.14095805333749,"(1128.0, 1128.0)","(1257.0, 1227.0)"
93,08082019-Bear1,4,289.03271873613204,36.33748065014965,54.0,68.0,0.28,0.46,0.74,0.6216216216216216,56.43868354240734,13.606248564538278,83.48413022844521,75.44925708347633,"(753.0, 879.0)","(816.0, 960.0)",84.0,94.0,0.2,0.52,0.72,0.7222222222222223,40.85208073036183,38.09320805603014,90.76499876053543,132.46150515233558,"(807.0, 756.0)","(861.0, 807.0)",74.0,86.0,0.24,0.46,0.7,0.6571428571428573,71.40898052766192,21.513367937168738,99.88975172659106,111.18620619923857,"(774.0, 909.0)","(858.0, 1008.0)",58.0,76.0,0.36,0.46,0.82,0.5609756097560976,66.51362642346304,11.667261889578034,71.58033947949674,84.05582353033891,"(900.0, 831.0)","(960.0, 936.0)",85.0,103.0,0.36,0.72,1.08,0.6666666666666666,75.84617656810393,17.771043863543863,114.79067906411218,90.91240611940569,"(801.0, 951.0)","(900.0, 1047.0)",86.0,97.0,0.22,0.6,0.82,0.7317073170731707,49.00249993622774,15.566068867893398,82.7635789462974,108.90047590615823,"(927.0, 891.0)","(990.0, 954.0)",49.0,104.0,1.1,0.24,1.34,0.1791044776119403,100.32488474949771,22.981840657353803,82.38441903661153,92.7112367126381,"(966.0, 1089.0)","(1113.0, 1197.0)",73.0,119.0,0.92,0.32,1.24,0.25806451612903225,114.7195057520734,10.435516278555651,106.38342211077816,100.18794935075407,"(969.0, 993.0)","(1128.0, 1128.0)"
94,08082019-Bear1,4,289.03271873613204,36.33748065014965,91.0,104.0,0.26,0.42,0.68,0.6176470588235293,69.9257463313764,16.58229477484947,94.75655650138413,120.4957051740763,"(705.0, 735.0)","(747.0, 855.0)",120.0,131.0,0.22,0.72,0.94,0.7659574468085106,52.82577495882101,30.33488091290289,92.88488843724798,82.96552677386887,"(810.0, 591.0)","(813.0, 687.0)",109.0,126.0,0.34,0.52,0.86,0.6046511627906977,78.80369597931306,13.302725284692606,81.11894045166024,89.86773677786097,"(705.0, 741.0)","(753.0, 876.0)",99.0,118.0,0.38,0.7,1.08,0.648148148148148,82.7635789462974,26.451512244104308,72.6187475793958,93.79361125548841,"(843.0, 714.0)","(903.0, 852.0)",139.0,152.0,0.26,0.7,0.96,0.7291666666666666,97.05591172102812,24.750000000000004,100.65,101.42081463203205,"(735.0, 753.0)","(789.0, 921.0)",127.0,140.0,0.26,0.7,0.96,0.7291666666666666,67.40810411219114,18.447560814373265,87.45,75.64452872853728,"(867.0, 753.0)","(912.0, 867.0)",116.0,142.0,0.52,0.14,0.66,0.21212121212121213,60.06090658656429,0.0,111.4330404323601,98.23441352194251,"(885.0, 963.0)","(951.0, 1050.0)",135.0,178.0,0.86,0.24,1.1,0.21818181818181812,95.99824217140646,0.0,64.1805461179632,97.51153777887005,"(891.0, 816.0)","(963.0, 975.0)"
95,08082019-Bear1,4,289.03271873613204,36.33748065014965,125.0,138.0,0.26,0.7,0.96,0.7291666666666666,78.66538311099744,15.212248354533264,100.66352368161968,81.23707829941326,"(726.0, 564.0)","(702.0, 705.0)",167.0,176.0,0.18,0.6,0.78,0.7692307692307692,63.240434059231454,8.413382197428097,90.92982184080203,93.17302730807604,"(846.0, 426.0)","(831.0, 540.0)",152.0,165.0,0.26,0.58,0.84,0.6904761904761905,68.15119221260917,32.501230745927145,103.37220371066877,119.83752819240436,"(693.0, 594.0)","(708.0, 717.0)",153.0,167.0,0.28,0.52,0.8,0.65,46.31770719714007,21.702361622643746,75.14296374245562,125.82940460202457,"(846.0, 582.0)","(840.0, 666.0)",187.0,195.0,0.16,0.8,0.96,0.8333333333333334,75.9,18.447560814373265,99.12367275277887,100.05723459756672,"(735.0, 570.0)","(735.0, 708.0)",175.0,187.0,0.24,0.66,0.9,0.7333333333333334,69.37852693737453,14.097606179773926,79.26872018646448,128.54268638169276,"(867.0, 594.0)","(861.0, 720.0)",149.0,200.0,1.02,0.26,1.28,0.203125,111.4330404323601,30.424496709066528,66.02062177835045,102.12922560728902,"(792.0, 783.0)","(885.0, 963.0)",190.0,211.0,0.42,0.2,0.62,0.3225806451612904,64.1805461179632,0.0,112.39395001511427,130.83700072848424,"(855.0, 705.0)","(891.0, 816.0)"
96,08082019-Bear1,4,289.03271873613204,36.33748065014965,173.0,183.0,0.2,0.7,0.9,0.7777777777777777,85.81586391804257,6.6000000000000005,72.54372819203601,128.54268638169276,"(723.0, 381.0)","(720.0, 537.0)",206.0,216.0,0.2,0.58,0.78,0.7435897435897435,82.51649835032994,7.000357133746822,70.96918345310169,93.67595695397301,"(813.0, 264.0)","(843.0, 411.0)",194.0,208.0,0.28,0.86,1.14,0.7543859649122807,72.6187475793958,21.702361622643746,76.4361498245431,86.8903374830737,"(720.0, 408.0)","(717.0, 540.0)",193.0,204.0,0.22,0.56,0.78,0.7179487179487181,53.440644644315434,29.74579802257791,91.6455809081922,89.4735176185087,"(867.0, 447.0)","(852.0, 543.0)",,,,,,,,,,,,,,,,,,,,,,,,,213.0,226.0,0.26,0.26,0.52,0.5,37.225696769838976,26.605450569385212,23.158853598570033,109.41365546840386,"(789.0, 663.0)","(804.0, 729.0)",,,,,,,,,,,,
97,08082019-Bear2,1,269.6800928878511,39.66869042456532,,4.0,,,,,,,,,"(515.0, 195.0)",,,11.0,,,,,,,,,"(579.0, 264.0)",,21.0,33.0,0.24,0.56,0.8,0.7000000000000001,62.23025791365484,13.924887791289382,96.48072346329086,110.78140426646523,"(484.0, 179.0)","(383.0, 230.0)",26.0,39.0,0.26,0.56,0.82,0.6829268292682927,74.83234594745778,9.153824337401282,86.16764183845348,102.7796492783001,"(570.0, 302.0)","(446.0, 358.0)",5.0,17.0,0.24,0.54,0.78,0.6923076923076923,68.04235813079967,7.480808779804494,8.81717074803477,119.10197758680904,"(350.0, 202.0)","(234.0, 245.0)",11.0,22.0,0.22,0.5,0.72,0.6944444444444444,73.99493225890542,17.90670265570968,86.85473504651316,102.99760649861942,"(398.0, 376.0)","(264.0, 388.0)",32.0,45.0,0.26,0.64,0.9,0.7111111111111111,61.36383299631796,31.52320573799562,73.43684361408788,97.78732592269364,"(246.0, 242.0)","(138.0, 270.0)",42.0,57.0,0.3,0.66,0.96,0.6875000000000001,57.844208871761744,37.40000000000001,91.87469727841284,110.13419548725548,"(296.0, 337.0)","(191.0, 343.0)"
98,08082019-Bear2,1,269.6800928878511,39.66869042456532,34.0,46.0,0.24,0.56,0.8,0.7000000000000001,68.91480247377918,11.770514007467986,85.80881364988097,110.01074166303036,"(641.0, 119.0)","(531.0, 179.0)",41.0,54.0,0.26,0.64,0.9,0.7111111111111111,84.06548043043591,11.563087822895751,68.23547464479161,104.94932639665257,"(731.0, 197.0)","(590.0, 256.0)",61.0,75.0,0.28,0.58,0.86,0.6744186046511628,83.48594193036334,21.75804448933773,94.3646782435038,78.87308815187413,"(638.0, 95.0)","(509.0, 175.0)",67.0,79.0,0.24,0.7,0.94,0.7446808510638298,77.12953390239048,9.746024830668144,76.52118987574619,86.84839509279755,"(713.0, 238.0)","(584.0, 293.0)",44.0,46.0,0.04,0.02,0.06,0.33333333333333337,2.3334523779156067,2.9618406439239773,70.60809089615722,0.0,"(366.0, 203.0)","(363.0, 206.0)",47.0,63.0,0.32,0.54,0.86,0.627906976744186,69.97331634273168,5.52743159161649,92.03424634341283,96.960744037274,"(541.0, 309.0)","(422.0, 354.0)",77.0,89.0,0.24,0.42,0.66,0.6363636363636364,42.832960439362594,20.07311634998413,79.76706713926494,105.47511554864496,"(374.0, 204.0)","(303.0, 236.0)",90.0,104.0,0.28,0.74,1.02,0.7254901960784313,55.69955116515753,36.43308935569424,91.87469727841284,95.7832851611542,"(456.0, 289.0)","(356.0, 305.0)"
99,08082019-Bear2,1,269.6800928878511,39.66869042456532,74.0,83.0,0.18,0.6,0.78,0.7692307692307692,75.63849879525638,20.17083290298148,93.1125797086516,89.24817469500726,"(795.0, 94.0)","(658.0, 106.0)",86.0,96.0,0.2,0.62,0.82,0.7560975609756098,57.81543911447876,7.874801584801995,71.62681062283872,111.83533576645814,"(855.0, 201.0)","(750.0, 206.0)",104.0,115.0,0.22,0.62,0.84,0.7380952380952381,74.43107549941759,11.285056490775757,95.42270085339732,110.0,"(809.0, 81.0)","(676.0, 106.0)",114.0,128.0,0.28,0.4,0.68,0.5882352941176471,67.10225406050084,4.699202059924642,81.34441585709985,101.91176470588236,"(852.0, 232.0)","(730.0, 233.0)",47.0,61.0,0.28,0.58,0.86,0.6744186046511628,68.4656118062199,12.697736018676714,84.1913297198708,96.960744037274,"(482.0, 148.0)","(368.0, 198.0)",90.0,111.0,0.42,0.74,1.16,0.6379310344827587,86.96263565463045,11.123061628886175,89.44449069496302,95.39721155595484,"(701.0, 260.0)","(551.0, 310.0)",110.0,123.0,0.26,0.5,0.76,0.6578947368421053,60.27458004830893,26.96683147868878,76.6019553766764,91.18421052631581,"(509.0, 151.0)","(410.0, 198.0)",141.0,,,,,,,,,,,"(514.0, 257.0)"
100,08082019-Bear2,1,269.6800928878511,39.66869042456532,113.0,121.0,0.16,0.54,0.7,0.7714285714285716,73.16860665613362,3.478505426185218,89.4606966792663,99.00000000000004,"(964.0, 104.0)","(831.0, 101.0)",127.0,136.0,0.18,0.24,0.42,0.5714285714285714,63.754940984993475,0.7778174593052024,69.93114263381517,82.0309797128686,"(983.0, 225.0)","(869.0, 204.0)",146.0,,,,,,,,,,,"(824.0, 95.0)",148.0,,,,,,,,,,,"(855.0, 240.0)",90.0,101.0,0.22,0.6,0.82,0.7317073170731707,74.16847376075633,14.394877561132644,88.13910879966964,96.29147360053128,"(628.0, 102.0)","(504.0, 155.0)",148.0,,,,,,,,,,,"(721.0, 263.0)",148.0,,,,,,,,,,,"(557.0, 161.0)",,,,,,,,,,,,
101,08082019-Bear2,1,269.6800928878511,39.66869042456532,148.0,,,,,,,,,,,"(958.0, 106.0)",148.0,,,,,,,,,,,"(982.0, 224.0)",,,,,,,,,,,,,,,,,,,,,,,,,131.0,144.0,0.26,0.08,0.34,0.2352941176470588,73.77384360327176,2.2677080940897136,62.938925040933114,101.33238670413179,"(788.0, 93.0)","(654.0, 99.0)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,08082019-Bear2,1,269.6800928878511,39.66869042456532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148.0,,,,,,,,,,,"(787.0, 97.0)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,08082019-Bear2,4,286.2775095951479,36.18732512911116,12.0,17.0,0.1,0.28,0.38,0.736842105263158,39.23932975982133,6.713605588653537,69.26507056229714,143.74926231293315,"(544.0, 106.0)","(473.0, 99.0)",33.0,43.0,0.2,0.56,0.76,0.736842105263158,84.7160699041215,32.87601709453261,117.76295045556563,125.92105263157896,"(670.0, 248.0)","(520.0, 213.0)",13.0,26.0,0.26,0.48,0.74,0.6486486486486487,76.915489337324,25.186156912081685,83.82584625281156,144.67492716696626,"(972.0, 342.0)","(891.0, 228.0)",21.0,35.0,0.28,0.5,0.78,0.641025641025641,86.13252869851203,12.828094168659662,101.22391021888059,141.4937743000747,"(503.0, 242.0)","(353.0, 197.0)",,8.0,,,,,,,,,"(307.0, 34.0)",,,2.0,,,,,,,,,"(708.0, 207.0)",,20.0,33.0,0.26,0.6,0.86,0.6976744186046512,67.47986736797873,40.65910107220769,129.07200509792978,131.61683842853543,"(185.0, 59.0)","(63.0, 72.0)",,7.0,,,,,,,,,"(76.0, 173.0)",
104,08082019-Bear2,4,286.2775095951479,36.18732512911116,31.0,41.0,0.2,0.4,0.6,0.6666666666666667,64.68757608691179,1.9830532015051945,83.66510622714824,122.89146634327385,"(668.0, 128.0)","(551.0, 116.0)",71.0,80.0,0.18,0.46,0.64,0.71875,86.56168320914284,5.070749451511088,96.84530189947263,157.455699684963,"(884.0, 241.0)","(727.0, 230.0)",50.0,62.0,0.24,0.52,0.76,0.6842105263157895,58.75482958872403,37.33523804664971,103.8976058434457,144.59927673064252,"(1062.0, 465.0)","(996.0, 381.0)",60.0,71.0,0.22,0.36,0.58,0.6206896551724138,90.62825166580231,8.608861713374191,107.88555278627442,159.9440904471482,"(687.0, 246.0)","(523.0, 230.0)",38.0,50.0,0.24,0.5,0.74,0.6756756756756757,82.21534224218739,17.217723426748382,107.75789994241724,96.80725411095264,"(492.0, 66.0)","(343.0, 78.0)",8.0,20.0,0.24,0.56,0.8,0.7000000000000001,54.92294602440769,35.6949576270935,97.40591614475993,143.04296229629756,"(768.0, 297.0)","(714.0, 213.0)",63.0,78.0,0.3,0.32,0.62,0.5161290322580645,90.7516666513624,13.211453364410744,95.15635816906824,154.35483870967744,"(418.0, 87.0)","(253.0, 88.0)",40.0,53.0,0.26,0.48,0.74,0.6486486486486487,61.05,50.42333289262026,103.4234016071798,130.66292315985385,"(266.0, 195.0)","(161.0, 159.0)"
